,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA
1437,247.895,98.145,161.755,352.685,158.25,120.19,41.445,47.025,109.13,71.515,83.875,264.88,196.51,160.5,46.955,138.78,115.675,171.22,59.175,91.975,67.225,36.935,84.985,149.05,136.44,234.81,53.535,122.01,105.805,73.565
1438,247.9,98.145,161.64,352.495,158.235,120.18,41.445,47.025,109.13,71.505,83.865,264.88,196.525,160.5,46.945,138.8,115.675,171.205,59.175,91.975,67.215,36.935,84.985,149.055,136.45,234.78,53.545,121.985,105.825,73.595
1439,247.93,98.145,161.735,352.715,158.275,120.18,41.455,47.025,109.13,71.53,83.875,264.885,196.545,160.51,46.975,138.82,115.695,171.26,59.175,91.975,67.235,36.935,84.975,149.08,136.49,234.785,53.535,122,105.845,73.6
1440,247.955,98.16,161.765,352.73,158.3,120.175,41.455,47.025,109.14,71.49,83.875,264.915,196.55,160.515,46.965,138.805,115.705,171.27,59.185,92,67.245,36.935,84.965,149.08,136.505,234.815,53.535,122.005,105.845,73.6
1441,247.975,98.16,161.72,352.575,158.27,120.16,41.445,47.025,109.135,71.475,83.875,264.855,196.5,160.485,46.955,138.78,115.665,171.275,59.155,91.965,67.24,36.915,84.955,149.03,136.47,234.76,53.545,121.94,105.805,73.62
1442,247.99,98.185,161.81,352.655,158.305,120.17,41.445,47.025,109.17,71.5,83.885,264.88,196.54,160.49,46.955,138.765,115.665,171.29,59.16,91.965,67.235,36.915,84.955,149.055,136.525,234.725,53.535,122.025,105.825,73.645
1443,247.855,98.165,161.78,352.595,158.275,120.16,41.435,47.015,109.16,71.485,83.875,264.845,196.525,160.44,46.925,138.72,115.645,171.24,59.135,91.945,67.225,36.915,84.945,149.055,136.465,234.7,53.535,121.94,105.815,73.62
1444,247.875,98.16,161.725,352.57,158.26,120.16,41.425,47.015,109.15,71.46,83.875,264.785,196.48,160.44,46.925,138.695,115.645,171.235,59.135,91.935,67.225,36.895,84.935,149.05,136.45,234.65,53.535,121.95,105.82,73.585
1445,247.895,98.18,161.73,352.65,158.29,120.165,41.435,47.015,109.18,71.48,83.885,264.805,196.5,160.48,46.955,138.78,115.675,171.235,59.155,91.965,67.255,36.905,84.955,149.06,136.45,234.73,53.515,121.98,105.865,73.61
1446,247.89,98.18,161.795,352.69,158.29,120.16,41.445,47.015,109.18,71.485,83.885,264.805,196.52,160.49,46.955,138.79,115.685,171.285,59.155,91.955,67.265,36.905,84.955,149.06,136.46,234.725,53.535,121.985,105.85,73.61
1447,247.93,98.18,161.79,352.755,158.315,120.185,41.455,47.025,109.21,71.495,83.895,264.835,196.565,160.525,46.975,138.81,115.715,171.31,59.185,91.985,67.275,36.905,84.965,149.06,136.455,234.79,53.545,121.99,105.875,73.61
1448,247.895,98.205,161.78,352.76,158.315,120.18,41.455,47.035,109.19,71.495,83.905,264.825,196.55,160.52,46.975,138.82,115.705,171.33,59.185,91.995,67.275,36.895,84.975,149.065,136.455,234.805,53.555,121.985,105.895,73.635
1449,247.92,98.205,161.8,352.755,158.355,120.225,41.465,47.025,109.205,71.515,83.92,264.895,196.625,160.56,46.985,138.815,115.715,171.365,59.185,92.035,67.285,36.895,84.985,149.13,136.4,234.86,53.535,121.995,105.905,73.63
1450,247.93,98.205,161.87,352.69,158.365,120.26,41.465,47.025,109.21,71.515,83.915,264.89,196.65,160.525,46.985,138.815,115.705,171.375,59.185,92.03,67.285,36.885,84.985,149.13,136.435,234.86,53.565,121.995,105.885,73.63
1451,247.84,98.21,161.86,352.685,158.38,120.27,41.465,47.025,109.21,71.475,83.905,264.92,196.655,160.56,47.015,138.815,115.705,171.315,59.175,92.035,67.275,36.885,84.975,149.14,136.44,234.85,53.555,122.005,105.9,73.63
1452,247.84,98.22,161.91,352.69,158.4,120.31,41.465,47.025,109.21,71.49,83.92,264.935,196.73,160.49,47.025,138.8,115.725,171.34,59.175,92.035,67.285,36.885,84.975,149.14,136.44,234.845,53.555,122.015,105.915,73.63
1453,247.83,98.225,161.925,352.69,158.42,120.325,41.475,47.015,109.245,71.5,83.925,264.92,196.7,160.495,47.005,138.795,115.745,171.295,59.165,92.045,67.275,36.885,84.975,149.125,136.46,234.865,53.565,121.99,105.905,73.63
1454,247.93,98.255,162.02,352.78,158.475,120.34,41.495,47.025,109.27,71.53,83.945,264.945,196.75,160.55,47.035,138.82,115.785,171.345,59.205,92.085,67.3,36.895,84.995,149.135,136.46,234.88,53.575,122.045,105.95,73.66
1455,247.93,98.26,162.045,352.85,158.495,120.365,41.495,47.025,109.29,71.52,83.945,264.935,196.76,160.59,47.045,138.825,115.785,171.38,59.185,92.115,67.305,36.885,85.015,149.15,136.46,234.93,53.595,122.05,105.98,73.67
1456,247.92,98.265,161.985,352.965,158.485,120.38,41.475,47.025,109.225,71.495,83.96,264.915,196.715,160.525,47.025,138.825,115.775,171.35,59.175,92.075,67.285,36.875,84.995,149.15,136.455,234.875,53.595,122.055,105.955,73.67
1457,247.87,98.2,162.005,352.975,158.485,120.39,41.465,47.015,109.215,71.485,83.975,264.84,196.68,160.525,47.025,138.765,115.725,171.36,59.165,92.055,67.29,36.865,84.985,149.125,136.44,234.815,53.565,122.005,105.915,73.675
1458,247.865,98.2,161.9,352.99,158.465,120.435,41.475,47.025,109.21,71.495,84.02,264.825,196.695,160.51,47.025,138.76,115.755,171.355,59.165,92.065,67.305,36.845,84.985,149.13,136.465,234.815,53.575,121.995,105.93,73.68
1459,247.87,98.205,161.955,353.165,158.465,120.42,41.475,47.025,109.22,71.485,84.025,264.765,196.695,160.53,47.015,138.775,115.755,171.355,59.165,92.065,67.295,36.845,84.985,149.13,136.455,234.765,53.575,122.01,105.91,73.68
