,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA
1209,198.66,105.72,207.67,368.68,132.775,119.705,47.625,49.335,116.315,58.805,82.195,228.1,184.865,123.825,48.335,144.55,110.525,183.215,75.055,111.765,77.72,44.415,91.115,129.185,129.595,275.14,57.525,144.06,104.045,81.38
1210,198.66,105.715,207.675,368.68,132.77,119.72,47.615,49.335,116.325,58.77,82.195,228.09,184.875,123.825,48.335,144.55,110.525,183.265,75.055,111.765,77.7,44.415,91.115,129.185,129.57,275.14,57.525,144.05,104.075,81.38
1211,198.655,105.705,207.67,368.675,132.765,119.74,47.615,49.335,116.315,58.77,82.195,228.09,184.905,123.82,48.335,144.53,110.535,183.315,75.055,111.755,77.695,44.415,91.115,129.185,129.555,275.14,57.525,144.05,104.065,81.385
1212,198.675,105.695,207.71,368.735,132.795,119.745,47.615,49.345,116.35,58.785,82.185,228.145,184.9,123.85,48.345,144.55,110.555,183.315,75.055,111.745,77.715,44.415,91.125,129.23,129.57,275.19,57.525,144.055,104.075,81.395
1213,198.715,105.72,207.69,368.87,132.845,119.755,47.625,49.355,116.365,58.775,82.205,228.23,184.945,123.87,48.345,144.585,110.565,183.345,75.065,111.745,77.73,44.425,91.14,129.235,129.59,275.235,57.525,144.05,104.08,81.445
1214,198.72,105.71,207.675,368.89,132.84,119.755,47.615,49.355,116.365,58.785,82.195,228.235,184.95,123.88,48.345,144.555,110.565,183.34,75.065,111.735,77.755,44.425,91.145,129.23,129.58,275.07,57.525,144.005,104.11,81.445
1215,198.825,105.775,207.74,368.945,132.88,119.8,47.625,49.355,116.375,58.795,82.215,228.275,184.985,123.905,48.355,144.555,110.585,183.34,75.065,111.785,77.77,44.425,91.135,129.26,129.61,275.04,57.525,144.03,104.12,81.455
1216,198.815,105.785,207.76,369.02,132.905,119.85,47.625,49.355,116.385,58.785,82.235,228.32,184.975,123.925,48.355,144.55,110.585,183.34,75.075,111.785,77.77,44.425,91.135,129.22,129.62,275.04,57.535,144.015,104.13,81.46
1217,198.81,105.78,207.74,368.94,132.875,119.855,47.625,49.355,116.38,58.775,82.235,228.295,184.82,123.925,48.345,144.535,110.565,183.28,75.075,111.765,77.735,44.425,91.135,129.235,129.59,274.985,57.535,144,104.095,81.435
1218,198.815,105.78,207.775,369.04,132.875,119.855,47.625,49.355,116.37,58.775,82.225,228.295,184.845,123.935,48.355,144.55,110.565,183.275,75.075,111.785,77.735,44.425,91.145,129.235,129.595,274.99,57.545,144,104.09,81.435
1219,198.815,105.775,207.76,369.04,132.87,119.855,47.625,49.355,116.37,58.77,82.225,228.355,184.825,123.965,48.355,144.55,110.575,183.275,75.075,111.785,77.73,44.425,91.155,129.235,129.595,274.99,57.545,143.995,104.065,81.375
1220,198.85,105.79,207.78,369.085,132.895,119.86,47.625,49.365,116.35,58.765,82.225,228.355,184.85,123.99,48.355,144.55,110.575,183.27,75.085,111.795,77.72,44.435,91.145,129.235,129.59,274.99,57.535,143.99,104.05,81.395
1221,198.895,105.78,207.745,368.95,132.85,119.81,47.605,49.355,116.33,58.745,82.205,228.295,184.84,123.99,48.345,144.54,110.535,183.25,75.105,111.775,77.7,44.435,91.135,129.135,129.56,274.985,57.535,143.97,104.02,81.395
1222,198.91,105.79,207.74,368.965,132.855,119.815,47.605,49.355,116.34,58.745,82.215,228.36,184.85,124.01,48.355,144.56,110.555,183.325,75.115,111.775,77.7,44.435,91.135,129.135,129.57,274.985,57.535,143.98,104.015,81.395
1223,198.92,105.8,207.77,369.05,132.885,119.815,47.615,49.355,116.33,58.74,82.215,228.43,184.9,124.005,48.365,144.575,110.565,183.345,75.125,111.775,77.7,44.435,91.135,129.135,129.55,275.02,57.535,144.01,104.02,81.405
1224,198.93,105.8,207.775,369.025,132.915,119.845,47.625,49.355,116.34,58.745,82.225,228.48,184.92,123.975,48.365,144.555,110.575,183.35,75.125,111.795,77.7,44.435,91.125,129.08,129.55,275.04,57.545,144.03,104.02,81.4
1225,199.16,105.8,207.79,369.23,132.96,119.855,47.635,49.345,116.355,58.765,82.235,228.51,184.925,124.005,48.375,144.56,110.575,183.305,75.135,111.805,77.72,44.435,91.135,129.145,129.615,275.05,57.545,144.04,104.005,81.395
1226,199.24,105.8,207.805,369.23,132.97,119.855,47.625,49.345,116.355,58.76,82.23,228.56,184.9,124.005,48.375,144.56,110.585,183.295,75.135,111.805,77.7,44.435,91.135,129.145,129.595,275.07,57.535,144,104.015,81.395
1227,199.315,105.8,207.82,369.27,132.99,119.89,47.625,49.345,116.385,58.775,82.245,228.62,184.95,124.005,48.375,144.57,110.575,183.315,75.145,111.845,77.725,44.435,91.145,129.17,129.635,275.17,57.545,144.035,104.075,81.415
1228,199.305,105.78,207.87,369.3,132.98,119.9,47.635,49.355,116.37,58.765,82.255,228.555,184.955,123.99,48.385,144.57,110.525,183.325,75.145,111.855,77.725,44.435,91.155,129.13,129.635,275.115,57.555,144.03,104.095,81.415
1229,199.505,105.8,207.87,369.3,133.02,119.9,47.635,49.355,116.375,58.775,82.265,228.625,184.94,124,48.385,144.575,110.555,183.32,75.145,111.855,77.725,44.425,91.145,129.145,129.63,275.175,57.555,144.03,104.105,81.425
1230,199.465,105.815,207.835,369.285,133.105,119.925,47.635,49.365,116.37,58.785,82.275,228.645,184.96,123.995,48.385,144.57,110.565,183.31,75.165,111.855,77.73,44.425,91.145,129.145,129.605,275.205,57.555,144.03,104.125,81.435
