	MMM	AXP	AAPL	BA	CAT	CVX	CSCO	KO	DIS	DWDP	XOM	GS	HD	IBM	INTC	JNJ	JPM	MCD	MRK	MSFT	NKE	PFE	PG	TRV	UTX	UNH	VZ	V	WMT	WBA
70	218.29	92.91	169.03	331.55	148.56	114.315	43.395	42.685	99.915	63.78	73.705	251.665	175.075	151.715	50.805	126.07	110.455	157.475	53.86	92.145	65.44	34.835	76.835	137.455	125.18	216.645	47.005	119.335	86.645	66.475
71	218.29	92.91	169.055	331.875	148.565	114.325	43.395	42.685	99.935	63.845	73.73	251.695	175.125	151.74	50.815	126.085	110.51	157.535	53.875	92.175	65.46	34.855	76.81	137.485	125.12	216.57	47.005	119.255	86.61	66.48
72	218.24	92.76	169.015	331.72	148.505	114.315	43.385	42.645	100.015	63.84	73.705	251.705	175.115	151.69	50.755	126.185	110.495	157.535	53.895	92.205	65.445	34.855	76.76	137.38	125.125	216.45	46.985	119.2	86.565	66.445
73	218.195	92.765	169.125	331.585	148.425	114.24	43.41	42.645	99.98	63.855	73.655	251.84	175.14	151.665	50.765	126.2	110.57	157.47	53.895	92.25	65.44	34.875	76.745	137.38	125.11	216.45	46.99	119.23	86.64	66.445
74	218.225	92.765	169.14	331.58	148.43	114.22	43.435	42.655	99.98	63.85	73.635	251.805	175.175	151.685	50.775	126.285	110.545	157.375	53.915	92.215	65.44	34.885	76.755	137.38	125.095	216.575	46.985	119.215	86.63	66.41
75	218.15	92.72	169.105	331.545	148.42	114.22	43.425	42.655	99.96	63.905	73.605	251.765	175.14	151.55	50.765	126.345	110.51	157.375	53.925	92.315	65.4	34.895	76.775	137.375	125.12	216.57	46.985	119.215	86.615	66.39
76	218.15	92.69	169.17	331.61	148.365	114.225	43.425	42.655	99.965	63.935	73.615	251.765	175.14	151.56	50.765	126.38	110.545	157.38	53.935	92.335	65.38	34.895	76.775	137.27	125.305	216.58	46.985	119.2	86.615	66.37
77	218.15	92.69	169.145	331.675	148.25	114.265	43.435	42.665	99.975	63.92	73.645	251.795	175.13	151.555	50.765	126.435	110.565	157.45	53.955	92.355	65.395	34.895	76.78	137.34	125.33	216.645	46.995	119.195	86.565	66.355
78	218.04	92.585	169.165	331.68	148.205	114.26	43.405	42.705	99.97	63.91	73.65	251.625	175.08	151.56	50.755	126.44	110.445	157.45	53.935	92.355	65.4	34.885	76.775	137.335	125.34	216.525	46.985	119.195	86.58	66.375
79	218.13	92.58	169.18	331.675	148.16	114.325	43.405	42.695	99.985	63.935	73.645	251.625	175.065	151.585	50.765	126.485	110.465	157.445	53.945	92.245	65.39	34.905	76.775	137.335	125.47	216.6	46.995	119.215	86.635	66.375
80	218.14	92.58	169.195	331.74	148.26	114.27	43.425	42.685	100.015	63.885	73.605	251.795	175.095	151.6	50.805	126.54	110.535	157.475	53.94	92.265	65.405	34.905	76.755	137.36	125.67	216.57	46.975	119.24	86.685	66.405
81	218.205	92.59	169.23	331.87	148.285	114.295	43.435	42.675	100.085	63.92	73.635	251.875	175.08	151.665	50.815	126.57	110.635	157.535	53.965	92.265	65.425	34.905	76.745	137.415	125.595	216.64	46.975	119.315	86.73	66.405
82	218.315	92.555	169.125	331.76	148.28	114.225	43.435	42.625	100.035	63.95	73.585	252.025	175.07	151.675	50.805	126.47	110.635	157.555	53.935	92.25	65.38	34.895	76.69	137.42	125.725	216.7	46.955	119.355	86.695	66.425
83	218.325	92.49	168.98	331.41	148.195	114.16	43.405	42.635	99.97	63.89	73.53	251.84	174.96	151.53	50.785	126.43	110.515	157.515	53.925	92.185	65.29	34.885	76.705	137.305	126.06	216.64	46.925	119.32	86.655	66.405
84	218.24	92.43	168.96	330.995	148.1	114.095	43.355	42.635	99.92	63.905	73.495	251.665	174.96	151.455	50.735	126.445	110.415	157.415	53.915	92.14	65.245	34.865	76.69	137.235	126.075	216.44	46.895	119.235	86.61	66.355
85	218.275	92.355	168.91	331.04	148.1	114.105	43.365	42.645	99.935	63.9	73.51	251.585	174.95	151.455	50.755	126.435	110.435	157.405	53.905	92.105	65.285	34.865	76.675	137.175	125.79	216.405	46.895	119.255	86.65	66.385
86	218.275	92.305	168.9	330.715	148.095	114.1	43.375	42.675	99.955	63.93	73.515	251.585	175.075	151.465	50.755	126.445	110.345	157.39	53.905	92.145	65.3	34.845	76.675	137.18	125.77	216.365	46.895	119.195	86.67	66.375
87	218.12	92.285	168.91	330.64	147.965	114.1	43.355	42.685	99.955	63.975	73.51	251.275	174.86	151.48	50.765	126.515	110.295	157.37	53.905	92.105	65.28	34.835	76.645	137.07	125.755	216.365	46.895	119.15	86.7	66.355
88	218.13	92.245	168.9	330.485	147.935	114.09	43.355	42.705	99.96	63.975	73.495	251.255	174.86	151.47	50.775	126.535	110.335	157.355	53.895	92.065	65.265	34.835	76.665	137.115	125.84	216.47	46.895	119.11	86.705	66.47
89	218.13	92.235	168.875	330.485	147.845	114.095	43.355	42.715	99.92	64.025	73.485	251.35	174.86	151.6	50.785	126.52	110.325	157.355	53.905	91.965	65.265	34.825	76.695	137.18	125.575	216.48	46.865	119.125	86.705	66.57
90	218.125	92.2	168.79	330.55	147.675	114.12	43.325	42.705	99.85	64.02	73.51	251.1	174.73	151.605	50.795	126.565	110.295	157.275	53.895	91.965	65.205	34.825	76.685	137.18	125.78	216.465	46.855	119.15	86.7	66.565
91	217.965	92.235	168.73	330.415	147.635	114.105	43.345	42.695	99.84	64.09	73.51	251.125	174.69	151.555	50.815	126.565	110.28	157.275	53.88	91.975	65.24	34.825	76.685	137.18	125.675	216.44	46.855	119.12	86.705	66.485
92	217.965	92.23	168.745	330.305	147.655	114.115	43.355	42.715	99.84	64.09	73.505	251.095	174.725	151.585	50.815	126.545	110.26	157.31	53.875	91.995	65.28	34.825	76.685	137.185	125.675	216.43	46.835	119.145	86.725	66.53
93	217.965	92.23	168.835	330.3	147.645	114.12	43.365	42.725	99.82	64.045	73.51	251.095	174.72	151.62	50.82	126.56	110.25	157.315	53.865	92.005	65.27	34.815	76.685	137.19	125.675	216.455	46.835	119.07	86.65	66.565
94	218	92.24	168.78	330.11	147.62	114.13	43.375	42.715	99.815	64.045	73.48	251.1	174.72	151.635	50.855	126.565	110.26	157.31	53.855	92.015	65.26	34.805	76.665	137.045	125.675	216.425	46.815	119.07	86.665	66.56
95	218	92.245	168.785	330.09	147.57	114.115	43.395	42.705	99.81	64.04	73.47	251.095	174.675	151.63	50.885	126.61	110.245	157.315	53.855	92.005	65.24	34.805	76.655	137.05	125.635	216.415	46.815	119.07	86.615	66.55
96	218.145	92.265	168.79	330.185	147.625	114.135	43.385	42.705	99.84	64.02	73.505	251.01	174.675	151.645	50.875	126.655	110.25	157.32	53.855	91.985	65.265	34.795	76.635	137.05	125.685	216.46	46.775	119.105	86.635	66.48
97	218.175	92.28	168.815	330.185	147.57	114.165	43.405	42.705	99.84	64.02	73.515	251.18	174.675	151.645	50.885	126.745	110.295	157.375	53.855	91.985	65.27	34.795	76.615	137.065	125.795	216.56	46.795	119.165	86.65	66.485
98	218.225	92.325	168.825	329.85	147.525	114.185	43.375	42.705	99.775	63.965	73.515	251.14	174.61	151.63	50.865	126.66	110.295	157.375	53.825	91.925	65.255	34.785	76.605	137.23	125.63	216.48	46.795	119.155	86.63	66.48
99	218.225	92.365	168.86	330.06	147.59	114.19	43.385	42.715	99.79	63.985	73.525	251.14	174.675	151.635	50.905	126.67	110.365	157.37	53.835	91.915	65.285	34.795	76.635	137.235	125.65	216.5	46.805	119.215	86.62	66.505
100	218.24	92.395	168.895	330.03	147.595	114.175	43.385	42.695	99.825	63.945	73.515	251.24	174.69	151.645	50.955	126.655	110.39	157.27	53.825	92.015	65.3	34.795	76.605	137.235	125.53	216.59	46.82	119.23	86.615	66.505
101	218.295	92.445	169.01	330.16	147.585	114.17	43.405	42.695	99.88	63.94	73.495	251.35	174.73	151.65	50.955	126.685	110.475	157.245	53.835	92.085	65.3	34.795	76.605	137.235	125.665	216.63	46.835	119.31	86.645	66.51
102	218.3	92.46	169.085	330.185	147.595	114.115	43.395	42.695	99.865	63.92	73.455	251.38	174.665	151.685	50.965	126.67	110.465	157.305	53.805	92.065	65.295	34.795	76.615	137.37	125.865	216.63	46.835	119.33	86.635	66.47
103	218.16	92.415	169.12	330.015	147.61	114.155	43.405	42.705	99.83	63.895	73.475	251.26	174.675	151.635	50.965	126.72	110.44	157.36	53.815	92.085	65.3	34.775	76.635	137.27	125.8	216.635	46.845	119.295	86.635	66.475
104	218.155	92.405	169.145	330.075	147.615	114.175	43.405	42.695	99.825	63.855	73.495	251.25	174.67	151.635	50.975	126.685	110.405	157.32	53.805	92.135	65.3	34.775	76.625	137.27	125.775	216.655	46.835	119.31	86.625	66.45
105	218.15	92.355	169.195	330.07	147.565	114.17	43.405	42.695	99.815	63.825	73.495	251.11	174.645	151.625	50.975	126.69	110.405	157.315	53.815	92.155	65.3	34.765	76.625	137.275	125.87	216.64	46.835	119.31	86.62	66.395
