,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA
105,240.64,98.205,179.255,354.075,157.585,116.505,45.345,44.655,104.29,71.75,74.48,269.84,180.99,158.645,52.145,133.09,117.305,157.405,55.075,96.065,66.055,36.695,80.205,140.965,132.535,224.11,48.905,124.06,88.125,70.185
106,240.775,98.3,179.25,354.21,157.59,116.51,45.365,44.645,104.31,71.805,74.475,269.985,180.95,158.84,52.185,133.125,117.395,157.445,55.095,96.125,66.095,36.715,80.225,141.025,132.595,224.11,48.905,124.07,88.135,70.21
107,240.845,98.365,179.26,354.19,157.615,116.59,45.365,44.655,104.305,71.805,74.505,270.11,180.985,158.84,52.175,133.155,117.465,157.445,55.105,96.145,66.055,36.715,80.235,141.005,132.645,224.21,48.895,124.085,88.135,70.2
108,240.82,98.38,179.29,354.21,157.62,116.665,45.375,44.655,104.3,71.8,74.495,270.065,181.045,158.85,52.175,133.175,117.48,157.535,55.095,96.135,66.065,36.715,80.235,141.01,132.705,224.31,48.905,124.085,88.135,70.23
109,240.76,98.375,179.335,354.095,157.605,116.7,45.365,44.655,104.26,71.78,74.485,269.93,180.99,158.885,52.185,133.255,117.465,157.44,55.105,96.135,66.075,36.725,80.225,140.95,132.73,224.32,48.915,124.095,88.13,70.205
110,240.8,98.345,179.345,354.04,157.6,116.715,45.375,44.655,104.29,71.795,74.505,269.96,181.025,158.895,52.195,133.23,117.475,157.365,55.115,96.165,66.075,36.735,80.235,141.005,132.735,224.335,48.925,124.1,88.155,70.225
111,240.835,98.39,179.445,354.12,157.65,116.74,45.385,44.655,104.28,71.84,74.505,269.92,181.09,158.9,52.205,133.24,117.54,157.375,55.135,96.185,66.085,36.735,80.215,141.07,132.74,224.375,48.925,124.15,88.145,70.24
112,240.79,98.365,179.36,353.965,157.595,116.805,45.365,44.655,104.26,71.82,74.525,269.88,181.085,158.79,52.165,133.15,117.535,157.26,55.115,96.125,66.075,36.725,80.215,141.14,132.715,224.375,48.915,124.115,88.145,70.235
113,240.61,98.305,179.33,353.745,157.525,116.715,45.335,44.655,104.2,71.775,74.495,269.655,181.15,158.75,52.135,133.075,117.495,157.2,55.105,96.075,66.035,36.715,80.205,141.135,132.725,224.365,48.925,124.045,88.125,70.245
114,240.51,98.3,179.235,353.535,157.405,116.605,45.305,44.645,104.155,71.77,74.475,269.58,181.135,158.735,52.135,133.02,117.485,157.175,55.095,96.035,66.005,36.695,80.185,141.085,132.69,224.3,48.895,124.035,88.095,70.225
115,240.54,98.32,179.265,353.515,157.395,116.57,45.315,44.645,104.12,71.77,74.465,269.825,181.16,158.78,52.155,133.015,117.555,157.225,55.075,96.045,66.015,36.695,80.165,141.185,132.71,224.275,48.895,124.06,88.135,70.24
116,240.515,98.35,179.24,353.47,157.255,116.605,45.305,44.635,104.115,71.755,74.465,269.765,181.16,158.785,52.145,132.975,117.525,157.185,55.065,96.015,66.045,36.675,80.145,141.19,132.685,224.285,48.855,124.11,88.135,70.245
117,240.475,98.325,179.265,353.415,157.225,116.635,45.295,44.635,104.11,71.725,74.475,269.645,181.165,158.77,52.165,132.975,117.455,157.125,55.065,96.045,66.025,36.685,80.155,141.28,132.705,224.32,48.885,124.14,88.115,70.25
118,240.52,98.32,179.335,353.335,157.32,116.625,45.295,44.635,104.115,71.725,74.475,269.555,181.205,158.81,52.145,133.015,117.485,157.165,55.095,96.1,66.045,36.715,80.195,141.29,132.72,224.315,48.855,124.13,88.145,70.25
119,240.57,98.29,179.22,353.565,157.36,116.54,45.295,44.635,104.1,71.72,74.435,269.415,181.24,158.79,52.135,133.005,117.475,157.17,55.105,96.115,66.01,36.715,80.205,141.295,132.74,224.425,48.835,124.08,88.135,70.265
120,240.65,98.3,179.23,353.68,157.395,116.415,45.295,44.615,104.085,71.69,74.415,269.365,181.26,158.72,52.145,133.035,117.455,157.195,55.135,96.125,66.015,36.725,80.195,141.32,132.71,224.565,48.815,124.095,88.165,70.26
121,240.795,98.305,179.225,353.835,157.49,116.41,45.295,44.615,104.025,71.7,74.415,269.565,181.29,158.625,52.145,133.01,117.535,157.19,55.125,96.135,66.045,36.725,80.225,141.355,132.73,224.8,48.845,124.06,88.195,70.295
122,240.825,98.305,179.225,353.84,157.465,116.46,45.295,44.615,103.96,71.695,74.375,269.64,181.24,158.55,52.175,132.94,117.56,157.2,55.085,96.115,66.055,36.725,80.215,141.375,132.725,224.795,48.835,124.01,88.155,70.29
